,Date,ANFCI,d_ANFCI
1232,1994-08-19,-0.795,-0.018000000000000016
1233,1994-08-26,-0.799,-0.0040000000000000036
1234,1994-09-02,-0.787,0.01200000000000001
1235,1994-09-09,-0.758,0.029000000000000026
1236,1994-09-16,-0.711,0.04700000000000004
1237,1994-09-23,-0.654,0.05699999999999994
1238,1994-09-30,-0.594,0.06000000000000005
1239,1994-10-07,-0.541,0.052999999999999936
1240,1994-10-14,-0.502,0.039000000000000035
1241,1994-10-21,-0.476,0.026000000000000023
1242,1994-10-28,-0.459,0.01699999999999996
1243,1994-11-04,-0.443,0.016000000000000014
1244,1994-11-11,-0.42,0.02300000000000002
1245,1994-11-18,-0.387,0.032999999999999974
1246,1994-11-25,-0.34,0.046999999999999986
1247,1994-12-02,-0.286,0.05400000000000005
1248,1994-12-09,-0.228,0.05799999999999997
1249,1994-12-16,-0.179,0.049000000000000016
1250,1994-12-23,-0.145,0.034
1251,1994-12-30,-0.134,0.010999999999999982
1252,1995-01-06,-0.15,-0.015999999999999986
1253,1995-01-13,-0.191,-0.04100000000000001
1254,1995-01-20,-0.252,-0.061
1255,1995-01-27,-0.323,-0.07100000000000001
1256,1995-02-03,-0.394,-0.07100000000000001
1257,1995-02-10,-0.454,-0.06
1258,1995-02-17,-0.497,-0.04299999999999998
1259,1995-02-24,-0.522,-0.025000000000000022
1260,1995-03-03,-0.53,-0.008000000000000007
1261,1995-03-10,-0.526,0.0040000000000000036
1262,1995-03-17,-0.518,0.008000000000000007
1263,1995-03-24,-0.508,0.010000000000000009
1264,1995-03-31,-0.503,0.0050000000000000044
1265,1995-04-07,-0.503,0.0
1266,1995-04-14,-0.512,-0.009000000000000008
1267,1995-04-21,-0.53,-0.018000000000000016
1268,1995-04-28,-0.558,-0.028000000000000025
1269,1995-05-05,-0.592,-0.03399999999999992
1270,1995-05-12,-0.627,-0.03500000000000003
1271,1995-05-19,-0.655,-0.028000000000000025
1272,1995-05-26,-0.67,-0.015000000000000013
1273,1995-06-02,-0.668,0.0020000000000000018
1274,1995-06-09,-0.655,0.013000000000000012
1275,1995-06-16,-0.633,0.02200000000000002
1276,1995-06-23,-0.614,0.019000000000000017
1277,1995-06-30,-0.602,0.01200000000000001
1278,1995-07-07,-0.6,0.0020000000000000018
1279,1995-07-14,-0.609,-0.009000000000000008
1280,1995-07-21,-0.624,-0.015000000000000013
1281,1995-07-28,-0.639,-0.015000000000000013
1282,1995-08-04,-0.656,-0.017000000000000015
1283,1995-08-11,-0.671,-0.015000000000000013
1284,1995-08-18,-0.683,-0.01200000000000001
1285,1995-08-25,-0.691,-0.007999999999999896
1286,1995-09-01,-0.691,0.0
1287,1995-09-08,-0.684,0.006999999999999895
1288,1995-09-15,-0.67,0.014000000000000012
1289,1995-09-22,-0.65,0.020000000000000018
1290,1995-09-29,-0.63,0.020000000000000018
1291,1995-10-06,-0.617,0.013000000000000012
1292,1995-10-13,-0.614,0.0030000000000000027
1293,1995-10-20,-0.621,-0.007000000000000006
1294,1995-10-27,-0.637,-0.016000000000000014
1295,1995-11-03,-0.66,-0.02300000000000002
1296,1995-11-10,-0.686,-0.026000000000000023
1297,1995-11-17,-0.707,-0.020999999999999908
1298,1995-11-24,-0.723,-0.016000000000000014
1299,1995-12-01,-0.732,-0.009000000000000008
1300,1995-12-08,-0.732,0.0
1301,1995-12-15,-0.725,0.007000000000000006
1302,1995-12-22,-0.715,0.010000000000000009
1303,1995-12-29,-0.709,0.006000000000000005
1304,1996-01-05,-0.716,-0.007000000000000006
1305,1996-01-12,-0.735,-0.019000000000000017
1306,1996-01-19,-0.768,-0.03300000000000003
1307,1996-01-26,-0.81,-0.04200000000000004
1308,1996-02-02,-0.85,-0.039999999999999925
1309,1996-02-09,-0.877,-0.027000000000000024
1310,1996-02-16,-0.887,-0.010000000000000009
1311,1996-02-23,-0.877,0.010000000000000009
1312,1996-03-01,-0.852,0.025000000000000022
1313,1996-03-08,-0.818,0.03400000000000003
1314,1996-03-15,-0.78,0.03799999999999992
1315,1996-03-22,-0.745,0.03500000000000003
1316,1996-03-29,-0.711,0.03400000000000003
1317,1996-04-05,-0.682,0.028999999999999915
1318,1996-04-12,-0.657,0.025000000000000022
1319,1996-04-19,-0.643,0.014000000000000012
1320,1996-04-26,-0.643,0.0
1321,1996-05-03,-0.653,-0.010000000000000009
1322,1996-05-10,-0.671,-0.018000000000000016
1323,1996-05-17,-0.689,-0.017999999999999905
1324,1996-05-24,-0.701,-0.01200000000000001
1325,1996-05-31,-0.7,0.0010000000000000009
1326,1996-06-07,-0.688,0.01200000000000001
1327,1996-06-14,-0.67,0.017999999999999905
1328,1996-06-21,-0.649,0.02100000000000002
1329,1996-06-28,-0.633,0.016000000000000014
1330,1996-07-05,-0.622,0.01100000000000001
1331,1996-07-12,-0.618,0.0040000000000000036
1332,1996-07-19,-0.622,-0.0040000000000000036
1333,1996-07-26,-0.63,-0.008000000000000007
1334,1996-08-02,-0.639,-0.009000000000000008
1335,1996-08-09,-0.65,-0.01100000000000001
1336,1996-08-16,-0.658,-0.008000000000000007
1337,1996-08-23,-0.66,-0.0020000000000000018
1338,1996-08-30,-0.655,0.0050000000000000044
1339,1996-09-06,-0.646,0.009000000000000008
1340,1996-09-13,-0.637,0.009000000000000008
1341,1996-09-20,-0.632,0.0050000000000000044
1342,1996-09-27,-0.638,-0.006000000000000005
1343,1996-10-04,-0.659,-0.02100000000000002
1344,1996-10-11,-0.697,-0.03799999999999992
1345,1996-10-18,-0.747,-0.050000000000000044
1346,1996-10-25,-0.804,-0.05700000000000005
1347,1996-11-01,-0.861,-0.05699999999999994
1348,1996-11-08,-0.907,-0.04600000000000004
1349,1996-11-15,-0.932,-0.025000000000000022
1350,1996-11-22,-0.937,-0.0050000000000000044
1351,1996-11-29,-0.922,0.015000000000000013
1352,1996-12-06,-0.894,0.028000000000000025
1353,1996-12-13,-0.861,0.03300000000000003
1354,1996-12-20,-0.833,0.028000000000000025
1355,1996-12-27,-0.811,0.02199999999999991
1356,1997-01-03,-0.798,0.013000000000000012
1357,1997-01-10,-0.79,0.008000000000000007
1358,1997-01-17,-0.789,0.0010000000000000009
1359,1997-01-24,-0.793,-0.0040000000000000036
1360,1997-01-31,-0.802,-0.009000000000000008
1361,1997-02-07,-0.814,-0.0119999999999999
1362,1997-02-14,-0.826,-0.01200000000000001
1363,1997-02-21,-0.832,-0.006000000000000005
1364,1997-02-28,-0.827,0.0050000000000000044
1365,1997-03-07,-0.81,0.016999999999999904
1366,1997-03-14,-0.782,0.028000000000000025
1367,1997-03-21,-0.749,0.03300000000000003
1368,1997-03-28,-0.715,0.03400000000000003
1369,1997-04-04,-0.682,0.03299999999999992
1370,1997-04-11,-0.653,0.029000000000000026
1371,1997-04-18,-0.628,0.025000000000000022
1372,1997-04-25,-0.604,0.02400000000000002
1373,1997-05-02,-0.584,0.020000000000000018
1374,1997-05-09,-0.566,0.018000000000000016
1375,1997-05-16,-0.55,0.015999999999999903
1376,1997-05-23,-0.538,0.01200000000000001
1377,1997-05-30,-0.527,0.01100000000000001
1378,1997-06-06,-0.52,0.007000000000000006
1379,1997-06-13,-0.517,0.0030000000000000027
1380,1997-06-20,-0.519,-0.0020000000000000018
1381,1997-06-27,-0.527,-0.008000000000000007
1382,1997-07-04,-0.541,-0.014000000000000012
1383,1997-07-11,-0.558,-0.017000000000000015
1384,1997-07-18,-0.576,-0.017999999999999905
1385,1997-07-25,-0.591,-0.015000000000000013
1386,1997-08-01,-0.6,-0.009000000000000008
1387,1997-08-08,-0.602,-0.0020000000000000018
1388,1997-08-15,-0.597,0.0050000000000000044
1389,1997-08-22,-0.587,0.010000000000000009
1390,1997-08-29,-0.575,0.01200000000000001
1391,1997-09-05,-0.561,0.013999999999999901
1392,1997-09-12,-0.544,0.017000000000000015
1393,1997-09-19,-0.524,0.020000000000000018
1394,1997-09-26,-0.5,0.02400000000000002
1395,1997-10-03,-0.474,0.026000000000000023
1396,1997-10-10,-0.448,0.025999999999999968
1397,1997-10-17,-0.426,0.02200000000000002
1398,1997-10-24,-0.412,0.014000000000000012
1399,1997-10-31,-0.406,0.00599999999999995
1400,1997-11-07,-0.41,-0.003999999999999948
1401,1997-11-14,-0.42,-0.010000000000000009
1402,1997-11-21,-0.435,-0.015000000000000013
1403,1997-11-28,-0.455,-0.020000000000000018
1404,1997-12-05,-0.477,-0.021999999999999964
1405,1997-12-12,-0.498,-0.02100000000000002
1406,1997-12-19,-0.518,-0.020000000000000018
1407,1997-12-26,-0.534,-0.016000000000000014
1408,1998-01-02,-0.544,-0.010000000000000009
1409,1998-01-09,-0.551,-0.007000000000000006
1410,1998-01-16,-0.56,-0.009000000000000008
1411,1998-01-23,-0.572,-0.0119999999999999
1412,1998-01-30,-0.592,-0.020000000000000018
1413,1998-02-06,-0.613,-0.02100000000000002
1414,1998-02-13,-0.629,-0.016000000000000014
1415,1998-02-20,-0.636,-0.007000000000000006
1416,1998-02-27,-0.628,0.008000000000000007
1417,1998-03-06,-0.607,0.02100000000000002
1418,1998-03-13,-0.583,0.02400000000000002
1419,1998-03-20,-0.566,0.017000000000000015
1420,1998-03-27,-0.556,0.009999999999999898
1421,1998-04-03,-0.553,0.0030000000000000027
1422,1998-04-10,-0.551,0.0020000000000000018
1423,1998-04-17,-0.545,0.006000000000000005
1424,1998-04-24,-0.531,0.014000000000000012
1425,1998-05-01,-0.513,0.018000000000000016
1426,1998-05-08,-0.496,0.017000000000000015
1427,1998-05-15,-0.486,0.010000000000000009
1428,1998-05-22,-0.482,0.0040000000000000036
1429,1998-05-29,-0.478,0.0040000000000000036
1430,1998-06-05,-0.47,0.008000000000000007
1431,1998-06-12,-0.453,0.01699999999999996
1432,1998-06-19,-0.432,0.02100000000000002
1433,1998-06-26,-0.412,0.020000000000000018
1434,1998-07-03,-0.404,0.007999999999999952
1435,1998-07-10,-0.409,-0.004999999999999949
1436,1998-07-17,-0.421,-0.01200000000000001
1437,1998-07-24,-0.428,-0.007000000000000006
1438,1998-07-31,-0.417,0.01100000000000001
1439,1998-08-07,-0.382,0.034999999999999976
1440,1998-08-14,-0.326,0.055999999999999994
1441,1998-08-21,-0.259,0.067
1442,1998-08-28,-0.188,0.07100000000000001
1443,1998-09-04,-0.12,0.068
1444,1998-09-11,-0.05,0.06999999999999999
1445,1998-09-18,0.03,0.08
1446,1998-09-25,0.118,0.088
1447,1998-10-02,0.203,0.08500000000000002
1448,1998-10-09,0.267,0.064
1449,1998-10-16,0.291,0.023999999999999966
1450,1998-10-23,0.266,-0.024999999999999967
1451,1998-10-30,0.205,-0.061000000000000026
1452,1998-11-06,0.126,-0.07899999999999999
1453,1998-11-13,0.06,-0.066
1454,1998-11-20,0.012,-0.048
1455,1998-11-27,-0.013,-0.025
1456,1998-12-04,-0.027,-0.014
1457,1998-12-11,-0.042,-0.015000000000000003
1458,1998-12-18,-0.066,-0.024
1459,1998-12-25,-0.095,-0.028999999999999998
1460,1999-01-01,-0.121,-0.025999999999999995
1461,1999-01-08,-0.137,-0.016000000000000014
1462,1999-01-15,-0.146,-0.00899999999999998
1463,1999-01-22,-0.154,-0.008000000000000007
1464,1999-01-29,-0.17,-0.016000000000000014
1465,1999-02-05,-0.196,-0.025999999999999995
1466,1999-02-12,-0.23,-0.034
1467,1999-02-19,-0.265,-0.035
1468,1999-02-26,-0.293,-0.02799999999999997
1469,1999-03-05,-0.31,-0.017000000000000015
1470,1999-03-12,-0.315,-0.0050000000000000044
1471,1999-03-19,-0.314,0.0010000000000000009
1472,1999-03-26,-0.31,0.0040000000000000036
1473,1999-04-02,-0.306,0.0040000000000000036
1474,1999-04-09,-0.305,0.0010000000000000009
1475,1999-04-16,-0.306,-0.0010000000000000009
1476,1999-04-23,-0.309,-0.0030000000000000027
1477,1999-04-30,-0.313,-0.0040000000000000036
1478,1999-05-07,-0.315,-0.0020000000000000018
1479,1999-05-14,-0.31,0.0050000000000000044
1480,1999-05-21,-0.297,0.013000000000000012
1481,1999-05-28,-0.273,0.023999999999999966
1482,1999-06-04,-0.244,0.029000000000000026
1483,1999-06-11,-0.213,0.031
1484,1999-06-18,-0.187,0.025999999999999995
1485,1999-06-25,-0.166,0.02099999999999999
1486,1999-07-02,-0.149,0.017000000000000015
1487,1999-07-09,-0.128,0.02099999999999999
1488,1999-07-16,-0.097,0.031
1489,1999-07-23,-0.058,0.039
1490,1999-07-30,-0.013,0.045000000000000005
1491,1999-08-06,0.032,0.045
1492,1999-08-13,0.069,0.037000000000000005
1493,1999-08-20,0.094,0.024999999999999994
1494,1999-08-27,0.112,0.018000000000000002
1495,1999-09-03,0.13,0.018000000000000002
1496,1999-09-10,0.153,0.022999999999999993
1497,1999-09-17,0.182,0.028999999999999998
1498,1999-09-24,0.215,0.033
1499,1999-10-01,0.248,0.033
1500,1999-10-08,0.271,0.02300000000000002
1501,1999-10-15,0.273,0.0020000000000000018
1502,1999-10-22,0.253,-0.020000000000000018
1503,1999-10-29,0.215,-0.038000000000000006
1504,1999-11-05,0.167,-0.04799999999999999
1505,1999-11-12,0.12,-0.047000000000000014
1506,1999-11-19,0.085,-0.03499999999999999
1507,1999-11-26,0.07,-0.015
1508,1999-12-03,0.071,0.000999999999999987
1509,1999-12-10,0.08,0.009000000000000008
1510,1999-12-17,0.086,0.0059999999999999915
1511,1999-12-24,0.082,-0.00399999999999999
1512,1999-12-31,0.068,-0.013999999999999999
1513,2000-01-07,0.044,-0.024000000000000007
1514,2000-01-14,0.019,-0.024999999999999998
1515,2000-01-21,-0.001,-0.02
1516,2000-01-28,-0.016,-0.015
1517,2000-02-04,-0.026,-0.009999999999999998
1518,2000-02-11,-0.032,-0.006000000000000002
1519,2000-02-18,-0.032,0.0
1520,2000-02-25,-0.021,0.011
1521,2000-03-03,0.003,0.024
1522,2000-03-10,0.041,0.038
1523,2000-03-17,0.085,0.044000000000000004
1524,2000-03-24,0.123,0.03799999999999999
1525,2000-03-31,0.147,0.023999999999999994
1526,2000-04-07,0.151,0.0040000000000000036
1527,2000-04-14,0.151,0.0
1528,2000-04-21,0.156,0.0050000000000000044
1529,2000-04-28,0.177,0.02099999999999999
1530,2000-05-05,0.217,0.04000000000000001
1531,2000-05-12,0.264,0.047000000000000014
1532,2000-05-19,0.308,0.043999999999999984
1533,2000-05-26,0.34,0.03200000000000003
1534,2000-06-02,0.355,0.014999999999999958
1535,2000-06-09,0.353,-0.0020000000000000018
1536,2000-06-16,0.343,-0.009999999999999953
1537,2000-06-23,0.323,-0.020000000000000018
1538,2000-06-30,0.295,-0.028000000000000025
1539,2000-07-07,0.251,-0.043999999999999984
1540,2000-07-14,0.195,-0.055999999999999994
1541,2000-07-21,0.132,-0.063
1542,2000-07-28,0.071,-0.06100000000000001
1543,2000-08-04,0.021,-0.04999999999999999
1544,2000-08-11,-0.01,-0.031
1545,2000-08-18,-0.024,-0.014
1546,2000-08-25,-0.028,-0.004
1547,2000-09-01,-0.03,-0.0019999999999999983
1548,2000-09-08,-0.032,-0.0020000000000000018
1549,2000-09-15,-0.036,-0.003999999999999997
1550,2000-09-22,-0.037,-0.0010000000000000009
1551,2000-09-29,-0.032,0.0049999999999999975
1552,2000-10-06,-0.025,0.006999999999999999
1553,2000-10-13,-0.017,0.008
1554,2000-10-20,-0.019,-0.0019999999999999983
1555,2000-10-27,-0.028,-0.009000000000000001
1556,2000-11-03,-0.04,-0.012
1557,2000-11-10,-0.045,-0.0049999999999999975
1558,2000-11-17,-0.035,0.009999999999999995
1559,2000-11-24,-0.008,0.027000000000000003
1560,2000-12-01,0.031,0.039
1561,2000-12-08,0.066,0.035
1562,2000-12-15,0.087,0.02099999999999999
1563,2000-12-22,0.087,0.0
1564,2000-12-29,0.061,-0.025999999999999995
1565,2001-01-05,0.023,-0.038
1566,2001-01-12,-0.02,-0.043
1567,2001-01-19,-0.06,-0.039999999999999994
1568,2001-01-26,-0.093,-0.033
1569,2001-02-02,-0.119,-0.025999999999999995
1570,2001-02-09,-0.142,-0.022999999999999993
1571,2001-02-16,-0.159,-0.017000000000000015
1572,2001-02-23,-0.169,-0.010000000000000009
1573,2001-03-02,-0.169,0.0
1574,2001-03-09,-0.162,0.007000000000000006
1575,2001-03-16,-0.15,0.01200000000000001
1576,2001-03-23,-0.142,0.008000000000000007
1577,2001-03-30,-0.147,-0.0050000000000000044
1578,2001-04-06,-0.165,-0.018000000000000016
1579,2001-04-13,-0.198,-0.033
1580,2001-04-20,-0.236,-0.03799999999999998
1581,2001-04-27,-0.271,-0.03500000000000003
1582,2001-05-04,-0.299,-0.02799999999999997
1583,2001-05-11,-0.317,-0.018000000000000016
1584,2001-05-18,-0.329,-0.01200000000000001
1585,2001-05-25,-0.341,-0.01200000000000001
1586,2001-06-01,-0.355,-0.013999999999999957
1587,2001-06-08,-0.372,-0.017000000000000015
1588,2001-06-15,-0.389,-0.017000000000000015
1589,2001-06-22,-0.4,-0.01100000000000001
1590,2001-06-29,-0.407,-0.006999999999999951
1591,2001-07-06,-0.411,-0.0040000000000000036
1592,2001-07-13,-0.418,-0.007000000000000006
1593,2001-07-20,-0.43,-0.01200000000000001
1594,2001-07-27,-0.45,-0.020000000000000018
1595,2001-08-03,-0.47,-0.019999999999999962
1596,2001-08-10,-0.48,-0.010000000000000009
1597,2001-08-17,-0.476,0.0040000000000000036
1598,2001-08-24,-0.452,0.023999999999999966
1599,2001-08-31,-0.417,0.03500000000000003
1600,2001-09-07,-0.381,0.035999999999999976
1601,2001-09-14,-0.351,0.030000000000000027
1602,2001-09-21,-0.338,0.012999999999999956
1603,2001-09-28,-0.346,-0.007999999999999952
1604,2001-10-05,-0.362,-0.016000000000000014
1605,2001-10-12,-0.384,-0.02200000000000002
1606,2001-10-19,-0.408,-0.023999999999999966
1607,2001-10-26,-0.431,-0.02300000000000002
1608,2001-11-02,-0.45,-0.019000000000000017
1609,2001-11-09,-0.464,-0.014000000000000012
1610,2001-11-16,-0.467,-0.0030000000000000027
1611,2001-11-23,-0.454,0.013000000000000012
1612,2001-11-30,-0.428,0.026000000000000023
1613,2001-12-07,-0.398,0.02999999999999997
1614,2001-12-14,-0.377,0.02100000000000002
1615,2001-12-21,-0.377,0.0
1616,2001-12-28,-0.404,-0.027000000000000024
1617,2002-01-04,-0.449,-0.044999999999999984
1618,2002-01-11,-0.501,-0.05199999999999999
1619,2002-01-18,-0.545,-0.04400000000000004
1620,2002-01-25,-0.569,-0.02399999999999991
1621,2002-02-01,-0.573,-0.0040000000000000036
1622,2002-02-08,-0.564,0.009000000000000008
1623,2002-02-15,-0.549,0.014999999999999902
1624,2002-02-22,-0.535,0.014000000000000012
1625,2002-03-01,-0.525,0.010000000000000009
1626,2002-03-08,-0.514,0.01100000000000001
1627,2002-03-15,-0.502,0.01200000000000001
1628,2002-03-22,-0.49,0.01200000000000001
1629,2002-03-29,-0.481,0.009000000000000008
1630,2002-04-05,-0.484,-0.0030000000000000027
1631,2002-04-12,-0.503,-0.019000000000000017
1632,2002-04-19,-0.537,-0.03400000000000003
1633,2002-04-26,-0.578,-0.040999999999999925
1634,2002-05-03,-0.62,-0.04200000000000004
1635,2002-05-10,-0.648,-0.028000000000000025
1636,2002-05-17,-0.66,-0.01200000000000001
1637,2002-05-24,-0.656,0.0040000000000000036
1638,2002-05-31,-0.642,0.014000000000000012
1639,2002-06-07,-0.622,0.020000000000000018
1640,2002-06-14,-0.601,0.02100000000000002
1641,2002-06-21,-0.579,0.02200000000000002
1642,2002-06-28,-0.555,0.02399999999999991
1643,2002-07-05,-0.526,0.029000000000000026
1644,2002-07-12,-0.494,0.03200000000000003
1645,2002-07-19,-0.465,0.02899999999999997
1646,2002-07-26,-0.441,0.02400000000000002
1647,2002-08-02,-0.43,0.01100000000000001
1648,2002-08-09,-0.425,0.0050000000000000044
1649,2002-08-16,-0.427,-0.0020000000000000018
1650,2002-08-23,-0.426,0.0010000000000000009
1651,2002-08-30,-0.421,0.0050000000000000044
1652,2002-09-06,-0.408,0.013000000000000012
1653,2002-09-13,-0.391,0.01699999999999996
1654,2002-09-20,-0.376,0.015000000000000013
1655,2002-09-27,-0.366,0.010000000000000009
1656,2002-10-04,-0.364,0.0020000000000000018
1657,2002-10-11,-0.371,-0.007000000000000006
1658,2002-10-18,-0.385,-0.014000000000000012
1659,2002-10-25,-0.402,-0.017000000000000015
1660,2002-11-01,-0.422,-0.019999999999999962
1661,2002-11-08,-0.44,-0.018000000000000016
1662,2002-11-15,-0.456,-0.016000000000000014
1663,2002-11-22,-0.465,-0.009000000000000008
1664,2002-11-29,-0.467,-0.0020000000000000018
1665,2002-12-06,-0.464,0.0030000000000000027
1666,2002-12-13,-0.461,0.0030000000000000027
1667,2002-12-20,-0.461,0.0
1668,2002-12-27,-0.468,-0.007000000000000006
1669,2003-01-03,-0.483,-0.014999999999999958
1670,2003-01-10,-0.503,-0.020000000000000018
1671,2003-01-17,-0.522,-0.019000000000000017
1672,2003-01-24,-0.536,-0.014000000000000012
1673,2003-01-31,-0.546,-0.010000000000000009
1674,2003-02-07,-0.551,-0.0050000000000000044
1675,2003-02-14,-0.556,-0.0050000000000000044
1676,2003-02-21,-0.563,-0.006999999999999895
1677,2003-02-28,-0.573,-0.010000000000000009
1678,2003-03-07,-0.586,-0.013000000000000012
1679,2003-03-14,-0.604,-0.018000000000000016
1680,2003-03-21,-0.629,-0.025000000000000022
1681,2003-03-28,-0.66,-0.031000000000000028
1682,2003-04-04,-0.699,-0.038999999999999924
1683,2003-04-11,-0.739,-0.040000000000000036
1684,2003-04-18,-0.777,-0.038000000000000034
1685,2003-04-25,-0.806,-0.029000000000000026
1686,2003-05-02,-0.823,-0.016999999999999904
1687,2003-05-09,-0.825,-0.0020000000000000018
1688,2003-05-16,-0.817,0.008000000000000007
1689,2003-05-23,-0.803,0.013999999999999901
1690,2003-05-30,-0.788,0.015000000000000013
1691,2003-06-06,-0.772,0.016000000000000014
1692,2003-06-13,-0.76,0.01200000000000001
1693,2003-06-20,-0.752,0.008000000000000007
1694,2003-06-27,-0.749,0.0030000000000000027
1695,2003-07-04,-0.748,0.0010000000000000009
1696,2003-07-11,-0.751,-0.0030000000000000027
1697,2003-07-18,-0.754,-0.0030000000000000027
1698,2003-07-25,-0.754,0.0
1699,2003-08-01,-0.748,0.006000000000000005
1700,2003-08-08,-0.739,0.009000000000000008
1701,2003-08-15,-0.728,0.01100000000000001
1702,2003-08-22,-0.717,0.01100000000000001
1703,2003-08-29,-0.709,0.008000000000000007
1704,2003-09-05,-0.705,0.0040000000000000036
1705,2003-09-12,-0.706,-0.0010000000000000009
1706,2003-09-19,-0.708,-0.0020000000000000018
1707,2003-09-26,-0.711,-0.0030000000000000027
1708,2003-10-03,-0.713,-0.0020000000000000018
1709,2003-10-10,-0.716,-0.0030000000000000027
1710,2003-10-17,-0.72,-0.0040000000000000036
1711,2003-10-24,-0.723,-0.0030000000000000027
1712,2003-10-31,-0.726,-0.0030000000000000027
1713,2003-11-07,-0.726,0.0
1714,2003-11-14,-0.721,0.0050000000000000044
1715,2003-11-21,-0.712,0.009000000000000008
1716,2003-11-28,-0.701,0.01100000000000001
1717,2003-12-05,-0.688,0.013000000000000012
1718,2003-12-12,-0.679,0.008999999999999897
1719,2003-12-19,-0.674,0.0050000000000000044
1720,2003-12-26,-0.673,0.0010000000000000009
1721,2004-01-02,-0.676,-0.0030000000000000027
1722,2004-01-09,-0.679,-0.0030000000000000027
1723,2004-01-16,-0.685,-0.006000000000000005
1724,2004-01-23,-0.693,-0.007999999999999896
1725,2004-01-30,-0.703,-0.010000000000000009
1726,2004-02-06,-0.716,-0.013000000000000012
1727,2004-02-13,-0.731,-0.015000000000000013
1728,2004-02-20,-0.743,-0.01200000000000001
1729,2004-02-27,-0.751,-0.008000000000000007
1730,2004-03-05,-0.754,-0.0030000000000000027
1731,2004-03-12,-0.754,0.0
1732,2004-03-19,-0.755,-0.0010000000000000009
1733,2004-03-26,-0.756,-0.0010000000000000009
1734,2004-04-02,-0.759,-0.0030000000000000027
1735,2004-04-09,-0.76,-0.0010000000000000009
1736,2004-04-16,-0.754,0.006000000000000005
1737,2004-04-23,-0.74,0.014000000000000012
1738,2004-04-30,-0.722,0.018000000000000016
1739,2004-05-07,-0.703,0.019000000000000017
1740,2004-05-14,-0.69,0.013000000000000012
1741,2004-05-21,-0.686,0.0039999999999998925
1742,2004-05-28,-0.689,-0.0029999999999998916
1743,2004-06-04,-0.697,-0.008000000000000007
1744,2004-06-11,-0.702,-0.0050000000000000044
1745,2004-06-18,-0.702,0.0
1746,2004-06-25,-0.699,0.0030000000000000027
1747,2004-07-02,-0.697,0.0020000000000000018
1748,2004-07-09,-0.699,-0.0020000000000000018
1749,2004-07-16,-0.705,-0.006000000000000005
1750,2004-07-23,-0.717,-0.01200000000000001
1751,2004-07-30,-0.731,-0.014000000000000012
1752,2004-08-06,-0.742,-0.01100000000000001
1753,2004-08-13,-0.748,-0.006000000000000005
1754,2004-08-20,-0.751,-0.0030000000000000027
1755,2004-08-27,-0.75,0.0010000000000000009
1756,2004-09-03,-0.744,0.006000000000000005
1757,2004-09-10,-0.736,0.008000000000000007
1758,2004-09-17,-0.727,0.009000000000000008
1759,2004-09-24,-0.716,0.01100000000000001
1760,2004-10-01,-0.704,0.01200000000000001
1761,2004-10-08,-0.693,0.01100000000000001
1762,2004-10-15,-0.684,0.008999999999999897
1763,2004-10-22,-0.68,0.0040000000000000036
1764,2004-10-29,-0.679,0.0010000000000000009
1765,2004-11-05,-0.682,-0.0030000000000000027
1766,2004-11-12,-0.69,-0.007999999999999896
1767,2004-11-19,-0.697,-0.007000000000000006
1768,2004-11-26,-0.705,-0.008000000000000007
1769,2004-12-03,-0.71,-0.0050000000000000044
1770,2004-12-10,-0.711,-0.0010000000000000009
1771,2004-12-17,-0.706,0.0050000000000000044
1772,2004-12-24,-0.698,0.008000000000000007
1773,2004-12-31,-0.69,0.008000000000000007
1774,2005-01-07,-0.684,0.005999999999999894
1775,2005-01-14,-0.683,0.0010000000000000009
1776,2005-01-21,-0.689,-0.005999999999999894
1777,2005-01-28,-0.7,-0.01100000000000001
1778,2005-02-04,-0.712,-0.01200000000000001
1779,2005-02-11,-0.721,-0.009000000000000008
1780,2005-02-18,-0.721,0.0
1781,2005-02-25,-0.712,0.009000000000000008
1782,2005-03-04,-0.692,0.020000000000000018
1783,2005-03-11,-0.666,0.025999999999999912
1784,2005-03-18,-0.637,0.029000000000000026
1785,2005-03-25,-0.611,0.026000000000000023
1786,2005-04-01,-0.589,0.02200000000000002
1787,2005-04-08,-0.573,0.016000000000000014
1788,2005-04-15,-0.564,0.009000000000000008
1789,2005-04-22,-0.562,0.0019999999999998908
1790,2005-04-29,-0.563,-0.0009999999999998899
1791,2005-05-06,-0.568,-0.0050000000000000044
1792,2005-05-13,-0.571,-0.0030000000000000027
1793,2005-05-20,-0.571,0.0
1794,2005-05-27,-0.569,0.0020000000000000018
1795,2005-06-03,-0.561,0.007999999999999896
1796,2005-06-10,-0.552,0.009000000000000008
1797,2005-06-17,-0.543,0.009000000000000008
1798,2005-06-24,-0.539,0.0040000000000000036
1799,2005-07-01,-0.539,0.0
1800,2005-07-08,-0.543,-0.0040000000000000036
1801,2005-07-15,-0.55,-0.007000000000000006
1802,2005-07-22,-0.556,-0.006000000000000005
1803,2005-07-29,-0.559,-0.0030000000000000027
1804,2005-08-05,-0.557,0.0020000000000000018
1805,2005-08-12,-0.552,0.0050000000000000044
1806,2005-08-19,-0.541,0.01100000000000001
1807,2005-08-26,-0.525,0.016000000000000014
1808,2005-09-02,-0.505,0.020000000000000018
1809,2005-09-09,-0.484,0.02100000000000002
1810,2005-09-16,-0.464,0.019999999999999962
1811,2005-09-23,-0.453,0.01100000000000001
